id,product_id,variant_id_str,name,sku,price,currency_code,inventory_count,manages_inventory,allows_backorder
10988a41-2f5d-aa70-39cd-c02118dea52c,5981781b-d2be-8324-23ee-c05c32989c48,var-10988a41,Nike Air Max 95 Big Bubble - US 13,nike-nike-air-max-95-big-bubble-us-13,190.0,usd,26,True,False
d91e2e2b-f0ab-cbb7-b896-d4d15d4efbb3,d13c7d0d-8d5b-b493-0438-8a4aec1c7413,var-d91e2e2b,Nike Shox R4 SE Fade - US 7,nike-nike-shox-r4-se-fade-us-7,165.0,usd,52,True,False
544f57fc-a5e2-ebf5-a1a7-2290fc2527a8,d13c7d0d-8d5b-b493-0438-8a4aec1c7413,var-544f57fc,Nike Shox R4 SE Fade - US 7.5,nike-nike-shox-r4-se-fade-us-7.5,155.0,usd,22,True,False
c0512de3-79f5-58a5-3818-c14b035e07c5,d13c7d0d-8d5b-b493-0438-8a4aec1c7413,var-c0512de3,Nike Shox R4 SE Fade - US 8,nike-nike-shox-r4-se-fade-us-8,155.0,usd,108,True,False
a91e0912-ddb6-a512-51b8-0c97297acd05,d13c7d0d-8d5b-b493-0438-8a4aec1c7413,var-a91e0912,Nike Shox R4 SE Fade - US 8.5,nike-nike-shox-r4-se-fade-us-8.5,155.0,usd,47,True,False
06f0f341-c4a3-c196-06f6-261f2cb81ed0,d13c7d0d-8d5b-b493-0438-8a4aec1c7413,var-06f0f341,Nike Shox R4 SE Fade - US 9,nike-nike-shox-r4-se-fade-us-9,155.0,usd,34,True,False
0b9c5e90-31ef-d0f9-2ca1-9804281da157,d13c7d0d-8d5b-b493-0438-8a4aec1c7413,var-0b9c5e90,Nike Shox R4 SE Fade - US 9.5,nike-nike-shox-r4-se-fade-us-9.5,165.0,usd,134,True,False
5d6bfa7c-44a4-bcc1-ffd0-e4a3db76c29f,d13c7d0d-8d5b-b493-0438-8a4aec1c7413,var-5d6bfa7c,Nike Shox R4 SE Fade - US 10,nike-nike-shox-r4-se-fade-us-10,155.0,usd,75,True,False
27a6ff02-71a8-9586-531a-dc87b8418cc7,d13c7d0d-8d5b-b493-0438-8a4aec1c7413,var-27a6ff02,Nike Shox R4 SE Fade - US 10.5,nike-nike-shox-r4-se-fade-us-10.5,155.0,usd,132,True,False
94189943-7188-9b47-e398-98f7a65e21f0,d13c7d0d-8d5b-b493-0438-8a4aec1c7413,var-94189943,Nike Shox R4 SE Fade - US 11,nike-nike-shox-r4-se-fade-us-11,155.0,usd,123,True,False
1147f457-fa2d-2adb-f449-02ed5a56e629,26b4871e-7faf-3606-706a-871162f076f3,var-1147f457,ACG LDV - US 7,nike-acg-ldv-us-7,130.0,usd,113,True,False
d96744dc-e35b-ff24-ce9c-536b97b8dd05,26b4871e-7faf-3606-706a-871162f076f3,var-d96744dc,ACG LDV - US 7.5,nike-acg-ldv-us-7.5,130.0,usd,35,True,False
24571862-ec05-8351-3df7-8698d002206a,26b4871e-7faf-3606-706a-871162f076f3,var-24571862,ACG LDV - US 8,nike-acg-ldv-us-8,140.0,usd,147,True,False
6a10f020-4423-b915-75c2-eef95817d9ce,26b4871e-7faf-3606-706a-871162f076f3,var-6a10f020,ACG LDV - US 8.5,nike-acg-ldv-us-8.5,130.0,usd,60,True,False
940230ae-3079-776e-5d26-83a8839826c2,26b4871e-7faf-3606-706a-871162f076f3,var-940230ae,ACG LDV - US 9,nike-acg-ldv-us-9,130.0,usd,109,True,False
742f4330-a442-e973-8722-ec22bc25e586,26b4871e-7faf-3606-706a-871162f076f3,var-742f4330,ACG LDV - US 9.5,nike-acg-ldv-us-9.5,130.0,usd,25,True,False
fc951ee6-0c65-1eea-9011-6a1ce89e7158,26b4871e-7faf-3606-706a-871162f076f3,var-fc951ee6,ACG LDV - US 10,nike-acg-ldv-us-10,130.0,usd,101,True,False
85c51f4a-cfd5-39e1-73e4-0226b769d1c5,26b4871e-7faf-3606-706a-871162f076f3,var-85c51f4a,ACG LDV - US 10.5,nike-acg-ldv-us-10.5,135.0,usd,110,True,False
2460cd11-8d2b-4f9a-c0a0-2638d5e1a5d0,26b4871e-7faf-3606-706a-871162f076f3,var-2460cd11,ACG LDV - US 11,nike-acg-ldv-us-11,130.0,usd,31,True,False
0d7b0330-0b36-ae4b-aedd-903c3decc9e6,26b4871e-7faf-3606-706a-871162f076f3,var-0d7b0330,ACG LDV - US 12,nike-acg-ldv-us-12,130.0,usd,87,True,False
955fbfa0-582c-a641-9951-16c3a3534fd0,26b4871e-7faf-3606-706a-871162f076f3,var-955fbfa0,ACG LDV - US 13,nike-acg-ldv-us-13,135.0,usd,138,True,False
83a315b5-e7f4-eb34-48a0-b2a3ac1b615b,ea4c4be0-6ea2-54e3-f58c-bbcb36b8ded0,var-83a315b5,ACG Zegama Trail - US 7,nike-acg-zegama-trail-us-7,185.0,usd,102,True,False
7de11c28-96c9-c3c1-4358-d71ba9482758,ea4c4be0-6ea2-54e3-f58c-bbcb36b8ded0,var-7de11c28,ACG Zegama Trail - US 7.5,nike-acg-zegama-trail-us-7.5,180.0,usd,81,True,False
b4ca918c-16ea-98a9-1dec-081a4ff225d6,ea4c4be0-6ea2-54e3-f58c-bbcb36b8ded0,var-b4ca918c,ACG Zegama Trail - US 8,nike-acg-zegama-trail-us-8,185.0,usd,8,True,False
03eeda98-ca96-80d0-06a1-b896d7b08ab5,ea4c4be0-6ea2-54e3-f58c-bbcb36b8ded0,var-03eeda98,ACG Zegama Trail - US 8.5,nike-acg-zegama-trail-us-8.5,180.0,usd,41,True,False
219483b2-21e0-aa9f-8cdd-d3e18540e0dc,ea4c4be0-6ea2-54e3-f58c-bbcb36b8ded0,var-219483b2,ACG Zegama Trail - US 9,nike-acg-zegama-trail-us-9,180.0,usd,110,True,False
fc29228c-ad89-5fe7-70f5-88bca015a3d2,ea4c4be0-6ea2-54e3-f58c-bbcb36b8ded0,var-fc29228c,ACG Zegama Trail - US 9.5,nike-acg-zegama-trail-us-9.5,190.0,usd,85,True,False
078c7064-bf6b-de7d-9c9a-f09126b8739d,ea4c4be0-6ea2-54e3-f58c-bbcb36b8ded0,var-078c7064,ACG Zegama Trail - US 10,nike-acg-zegama-trail-us-10,190.0,usd,116,True,False
b50667b5-a82b-0cce-9e43-e3cb9ae0b8ab,a542aa5a-b31f-2920-98bb-a525add9ebcd,var-b50667b5,"Air Jordan 7 Retro ""Miró"" - US 7",nike-air-jordan-7-retro-mir--us-7,255.0,usd,41,True,False
d52a9b87-a9df-8445-41d4-98192a626317,a542aa5a-b31f-2920-98bb-a525add9ebcd,var-d52a9b87,"Air Jordan 7 Retro ""Miró"" - US 7.5",nike-air-jordan-7-retro-mir--us-7.5,255.0,usd,25,True,False
aa93b178-da1d-5517-a90d-c81db35bdb6e,a542aa5a-b31f-2920-98bb-a525add9ebcd,var-aa93b178,"Air Jordan 7 Retro ""Miró"" - US 8",nike-air-jordan-7-retro-mir--us-8,255.0,usd,131,True,False
f89b1f6d-0ae1-4f45-0901-5ca694ab6452,a542aa5a-b31f-2920-98bb-a525add9ebcd,var-f89b1f6d,"Air Jordan 7 Retro ""Miró"" - US 8.5",nike-air-jordan-7-retro-mir--us-8.5,255.0,usd,20,True,False
35926508-9126-219e-4427-938ebce58417,a542aa5a-b31f-2920-98bb-a525add9ebcd,var-35926508,"Air Jordan 7 Retro ""Miró"" - US 9",nike-air-jordan-7-retro-mir--us-9,265.0,usd,7,True,False
20722730-2458-dd0d-ae88-dc5f0ee77757,a542aa5a-b31f-2920-98bb-a525add9ebcd,var-20722730,"Air Jordan 7 Retro ""Miró"" - US 9.5",nike-air-jordan-7-retro-mir--us-9.5,265.0,usd,22,True,False
8b89a56e-db72-b2c8-4300-e091a669f746,a542aa5a-b31f-2920-98bb-a525add9ebcd,var-8b89a56e,"Air Jordan 7 Retro ""Miró"" - US 10",nike-air-jordan-7-retro-mir--us-10,265.0,usd,36,True,False
13d69723-0b7f-6158-71a7-0a435030efa7,a542aa5a-b31f-2920-98bb-a525add9ebcd,var-13d69723,"Air Jordan 7 Retro ""Miró"" - US 10.5",nike-air-jordan-7-retro-mir--us-10.5,255.0,usd,107,True,False
1c50cce7-63b2-52b5-a784-d28143266cec,c55a7e77-f180-06b5-01df-b22e8e252feb,var-1c50cce7,"Air Jordan 3 Retro ""True Blue"" - US 7",nike-air-jordan-3-retro-true-blue--us-7,235.0,usd,120,True,False
ea1c09be-0a8b-0a5c-2965-823771e61eda,c55a7e77-f180-06b5-01df-b22e8e252feb,var-ea1c09be,"Air Jordan 3 Retro ""True Blue"" - US 7.5",nike-air-jordan-3-retro-true-blue--us-7.5,235.0,usd,30,True,False
a6763789-557d-5c83-1ad8-8669b852c428,c55a7e77-f180-06b5-01df-b22e8e252feb,var-a6763789,"Air Jordan 3 Retro ""True Blue"" - US 8",nike-air-jordan-3-retro-true-blue--us-8,230.0,usd,132,True,False
d7414afe-8b99-9a35-b032-789224bda931,c55a7e77-f180-06b5-01df-b22e8e252feb,var-d7414afe,"Air Jordan 3 Retro ""True Blue"" - US 8.5",nike-air-jordan-3-retro-true-blue--us-8.5,240.0,usd,103,True,False
314a659d-6da9-ed9f-14d8-f4307718dd89,c55a7e77-f180-06b5-01df-b22e8e252feb,var-314a659d,"Air Jordan 3 Retro ""True Blue"" - US 9",nike-air-jordan-3-retro-true-blue--us-9,235.0,usd,88,True,False
634f76c6-0b97-7f68-0d61-4392e1a03401,c55a7e77-f180-06b5-01df-b22e8e252feb,var-634f76c6,"Air Jordan 3 Retro ""True Blue"" - US 9.5",nike-air-jordan-3-retro-true-blue--us-9.5,235.0,usd,130,True,False
6618f0fb-5477-845c-16da-db8ab7360195,c55a7e77-f180-06b5-01df-b22e8e252feb,var-6618f0fb,"Air Jordan 3 Retro ""True Blue"" - US 10",nike-air-jordan-3-retro-true-blue--us-10,230.0,usd,69,True,False
b247ecb6-9d52-330d-8580-730b92dbb3cf,c55a7e77-f180-06b5-01df-b22e8e252feb,var-b247ecb6,"Air Jordan 3 Retro ""True Blue"" - US 10.5",nike-air-jordan-3-retro-true-blue--us-10.5,230.0,usd,141,True,False
5cfd3df8-4cc0-ad28-f79f-7f5e67d27ab0,c55a7e77-f180-06b5-01df-b22e8e252feb,var-5cfd3df8,"Air Jordan 3 Retro ""True Blue"" - US 11",nike-air-jordan-3-retro-true-blue--us-11,230.0,usd,25,True,False
26fd73c2-78ec-3164-0002-fc6391a6bdde,c55a7e77-f180-06b5-01df-b22e8e252feb,var-26fd73c2,"Air Jordan 3 Retro ""True Blue"" - US 12",nike-air-jordan-3-retro-true-blue--us-12,230.0,usd,6,True,False
c11da45e-27e7-9dcf-3aa4-4ea77ffe7eae,c55a7e77-f180-06b5-01df-b22e8e252feb,var-c11da45e,"Air Jordan 3 Retro ""True Blue"" - US 13",nike-air-jordan-3-retro-true-blue--us-13,240.0,usd,111,True,False
15c8e460-3cf2-5483-9570-defed75df2ce,2dd931b5-288b-15fd-d6f8-d31214841834,var-15c8e460,Nike Air Max 90 Premium - US 7,nike-nike-air-max-90-premium-us-7,155.0,usd,43,True,False
569ca030-a834-9913-d7b8-c35455c7080a,2dd931b5-288b-15fd-d6f8-d31214841834,var-569ca030,Nike Air Max 90 Premium - US 7.5,nike-nike-air-max-90-premium-us-7.5,145.0,usd,123,True,False
ee15c9a4-17af-69e2-cd6e-0166fb0e278d,2dd931b5-288b-15fd-d6f8-d31214841834,var-ee15c9a4,Nike Air Max 90 Premium - US 8,nike-nike-air-max-90-premium-us-8,155.0,usd,59,True,False
4a83bcb4-15d4-d47d-5c06-83b4737ed2f1,2dd931b5-288b-15fd-d6f8-d31214841834,var-4a83bcb4,Nike Air Max 90 Premium - US 8.5,nike-nike-air-max-90-premium-us-8.5,145.0,usd,132,True,False
83832748-fbc6-9a5f-9ac9-a449a62d068b,2dd931b5-288b-15fd-d6f8-d31214841834,var-83832748,Nike Air Max 90 Premium - US 9,nike-nike-air-max-90-premium-us-9,145.0,usd,116,True,False
100a98ff-3a0d-dd21-898c-44072142817c,2dd931b5-288b-15fd-d6f8-d31214841834,var-100a98ff,Nike Air Max 90 Premium - US 9.5,nike-nike-air-max-90-premium-us-9.5,145.0,usd,25,True,False
3135653c-d3b6-7260-55a5-8b65c9eef394,2dd931b5-288b-15fd-d6f8-d31214841834,var-3135653c,Nike Air Max 90 Premium - US 10,nike-nike-air-max-90-premium-us-10,145.0,usd,71,True,False
3395bcf1-94ce-19f8-3c8c-80e36931a7e4,2dd931b5-288b-15fd-d6f8-d31214841834,var-3395bcf1,Nike Air Max 90 Premium - US 10.5,nike-nike-air-max-90-premium-us-10.5,155.0,usd,5,True,False
ca25ad2e-bbe6-64d1-8401-ec2b2ff42807,2dd931b5-288b-15fd-d6f8-d31214841834,var-ca25ad2e,Nike Air Max 90 Premium - US 11,nike-nike-air-max-90-premium-us-11,155.0,usd,85,True,False
36b6d21f-336f-3e08-d74d-e7d9ec4f153f,2dd931b5-288b-15fd-d6f8-d31214841834,var-36b6d21f,Nike Air Max 90 Premium - US 12,nike-nike-air-max-90-premium-us-12,145.0,usd,104,True,False
66b8c7e3-f893-5b59-cde8-bd94606588b7,17d207c4-e77f-18d0-0054-cdd7e0d73439,var-66b8c7e3,Nike Air Force 1 '07 - US 7,nike-nike-air-force-1-07-us-7,125.0,usd,61,True,False
d9ac29bc-559d-1632-80a9-88f1910c2fd9,17d207c4-e77f-18d0-0054-cdd7e0d73439,var-d9ac29bc,Nike Air Force 1 '07 - US 7.5,nike-nike-air-force-1-07-us-7.5,135.0,usd,91,True,False
55e5f1b6-41cc-d00c-c630-38ca84b37a65,17d207c4-e77f-18d0-0054-cdd7e0d73439,var-55e5f1b6,Nike Air Force 1 '07 - US 8,nike-nike-air-force-1-07-us-8,125.0,usd,137,True,False
7469e8ed-acf6-9714-4dc0-9a89295baceb,17d207c4-e77f-18d0-0054-cdd7e0d73439,var-7469e8ed,Nike Air Force 1 '07 - US 8.5,nike-nike-air-force-1-07-us-8.5,125.0,usd,149,True,False
8b5fedd3-fc1b-fb6d-0778-99ab76e4bda1,17d207c4-e77f-18d0-0054-cdd7e0d73439,var-8b5fedd3,Nike Air Force 1 '07 - US 9,nike-nike-air-force-1-07-us-9,125.0,usd,132,True,False
ddcb748c-1694-0a36-593a-ae5933c26feb,17d207c4-e77f-18d0-0054-cdd7e0d73439,var-ddcb748c,Nike Air Force 1 '07 - US 9.5,nike-nike-air-force-1-07-us-9.5,125.0,usd,21,True,False
efbd9716-a382-ac2b-6d37-0f72626019c3,17d207c4-e77f-18d0-0054-cdd7e0d73439,var-efbd9716,Nike Air Force 1 '07 - US 10,nike-nike-air-force-1-07-us-10,135.0,usd,91,True,False
6210e382-3ace-ecc2-a8c5-7f8f5cc516d1,17d207c4-e77f-18d0-0054-cdd7e0d73439,var-6210e382,Nike Air Force 1 '07 - US 10.5,nike-nike-air-force-1-07-us-10.5,125.0,usd,48,True,False
ab83d914-27a3-fdf1-a1d8-003b20d68ec5,895c99c0-4d8c-a856-6e57-29035df59bc3,var-ab83d914,Air Jordan 4 RM - US 7,nike-air-jordan-4-rm-us-7,87.97,usd,101,True,False
325e8fd2-183f-f5ee-637b-40f9c0f90d57,895c99c0-4d8c-a856-6e57-29035df59bc3,var-325e8fd2,Air Jordan 4 RM - US 7.5,nike-air-jordan-4-rm-us-7.5,87.97,usd,92,True,False
11fc8a04-6b41-bfd2-be03-47e6b4180a71,895c99c0-4d8c-a856-6e57-29035df59bc3,var-11fc8a04,Air Jordan 4 RM - US 8,nike-air-jordan-4-rm-us-8,87.97,usd,34,True,False
69dc6d58-c283-08f3-ecbd-d52c899acbc3,895c99c0-4d8c-a856-6e57-29035df59bc3,var-69dc6d58,Air Jordan 4 RM - US 8.5,nike-air-jordan-4-rm-us-8.5,87.97,usd,113,True,False
bbc13cc8-3169-55fb-44f9-bceb23af83bd,895c99c0-4d8c-a856-6e57-29035df59bc3,var-bbc13cc8,Air Jordan 4 RM - US 9,nike-air-jordan-4-rm-us-9,92.97,usd,63,True,False
699096a4-4c43-abf4-8090-ff5aa918a312,895c99c0-4d8c-a856-6e57-29035df59bc3,var-699096a4,Air Jordan 4 RM - US 9.5,nike-air-jordan-4-rm-us-9.5,92.97,usd,92,True,False
89f96c7f-e313-9ca5-e1ed-87cf41a4f230,895c99c0-4d8c-a856-6e57-29035df59bc3,var-89f96c7f,Air Jordan 4 RM - US 10,nike-air-jordan-4-rm-us-10,87.97,usd,99,True,False
f0256951-9250-3253-544c-0ca2b526b8db,895c99c0-4d8c-a856-6e57-29035df59bc3,var-f0256951,Air Jordan 4 RM - US 10.5,nike-air-jordan-4-rm-us-10.5,87.97,usd,7,True,False
2c4863be-ea7c-c524-4367-2b40f05484ca,895c99c0-4d8c-a856-6e57-29035df59bc3,var-2c4863be,Air Jordan 4 RM - US 11,nike-air-jordan-4-rm-us-11,87.97,usd,131,True,False
d1c6f0f3-7a87-8614-a876-38ed6a9dd669,895c99c0-4d8c-a856-6e57-29035df59bc3,var-d1c6f0f3,Air Jordan 4 RM - US 12,nike-air-jordan-4-rm-us-12,87.97,usd,138,True,False
88909737-d1d1-7c5a-2081-a58735b92403,895c99c0-4d8c-a856-6e57-29035df59bc3,var-88909737,Air Jordan 4 RM - US 13,nike-air-jordan-4-rm-us-13,87.97,usd,20,True,False
d102a0db-5cc3-1566-7775-6aa362685401,25b85168-e589-9755-2bce-3284b7eac465,var-d102a0db,Air Jordan 1 Mid - US 7,nike-air-jordan-1-mid-us-7,107.97,usd,24,True,False
7bba0e92-ab61-faf7-01ce-a399149b3c1f,25b85168-e589-9755-2bce-3284b7eac465,var-7bba0e92,Air Jordan 1 Mid - US 7.5,nike-air-jordan-1-mid-us-7.5,107.97,usd,101,True,False
b35301cb-8c67-9af3-fc75-ee81e6154896,25b85168-e589-9755-2bce-3284b7eac465,var-b35301cb,Air Jordan 1 Mid - US 8,nike-air-jordan-1-mid-us-8,107.97,usd,10,True,False
55b65dd0-cca0-0896-b935-030b5345125e,25b85168-e589-9755-2bce-3284b7eac465,var-55b65dd0,Air Jordan 1 Mid - US 8.5,nike-air-jordan-1-mid-us-8.5,97.97,usd,72,True,False
0c07ef80-a782-1375-417f-ef79cacde7c1,25b85168-e589-9755-2bce-3284b7eac465,var-0c07ef80,Air Jordan 1 Mid - US 9,nike-air-jordan-1-mid-us-9,97.97,usd,22,True,False
880943f3-bb83-c557-a20e-ce5e9810a36c,25b85168-e589-9755-2bce-3284b7eac465,var-880943f3,Air Jordan 1 Mid - US 9.5,nike-air-jordan-1-mid-us-9.5,97.97,usd,120,True,False
85f59bb5-8315-6b82-a2bf-a334d9564c30,25b85168-e589-9755-2bce-3284b7eac465,var-85f59bb5,Air Jordan 1 Mid - US 10,nike-air-jordan-1-mid-us-10,97.97,usd,81,True,False
030c6222-2f64-dfe4-6290-21907686d7dd,25b85168-e589-9755-2bce-3284b7eac465,var-030c6222,Air Jordan 1 Mid - US 10.5,nike-air-jordan-1-mid-us-10.5,97.97,usd,30,True,False
91ec9268-04e8-5dd3-98f9-3143ac316264,25b85168-e589-9755-2bce-3284b7eac465,var-91ec9268,Air Jordan 1 Mid - US 11,nike-air-jordan-1-mid-us-11,102.97,usd,94,True,False
2c7b72f3-a9b7-4b9a-c59a-84b4c9b5c257,25b85168-e589-9755-2bce-3284b7eac465,var-2c7b72f3,Air Jordan 1 Mid - US 12,nike-air-jordan-1-mid-us-12,107.97,usd,89,True,False
7d67c25e-809a-c3ac-b204-666cbcc03846,25b85168-e589-9755-2bce-3284b7eac465,var-7d67c25e,Air Jordan 1 Mid - US 13,nike-air-jordan-1-mid-us-13,102.97,usd,132,True,False
50717aae-92d4-b2c7-5c74-259eb0c94d9f,261ef0af-e6b0-6f91-d1f7-e68f87f90867,var-50717aae,Nike Vomero Premium - US 7,nike-nike-vomero-premium-us-7,230.0,usd,58,True,False
a17be6e6-4b84-5332-95a8-e5a1fb3ae84a,261ef0af-e6b0-6f91-d1f7-e68f87f90867,var-a17be6e6,Nike Vomero Premium - US 7.5,nike-nike-vomero-premium-us-7.5,230.0,usd,32,True,False
7f3a1547-25ef-ca28-b0b8-0fc903cbb189,261ef0af-e6b0-6f91-d1f7-e68f87f90867,var-7f3a1547,Nike Vomero Premium - US 8,nike-nike-vomero-premium-us-8,235.0,usd,83,True,False
8eb620c2-6426-8bef-2f76-f3f961b5ee89,261ef0af-e6b0-6f91-d1f7-e68f87f90867,var-8eb620c2,Nike Vomero Premium - US 8.5,nike-nike-vomero-premium-us-8.5,235.0,usd,105,True,False
770593bb-c998-26e6-d337-41215ffe33ad,261ef0af-e6b0-6f91-d1f7-e68f87f90867,var-770593bb,Nike Vomero Premium - US 9,nike-nike-vomero-premium-us-9,230.0,usd,115,True,False
0506721d-eb1d-3129-d59d-8e412a054409,261ef0af-e6b0-6f91-d1f7-e68f87f90867,var-0506721d,Nike Vomero Premium - US 9.5,nike-nike-vomero-premium-us-9.5,230.0,usd,117,True,False
cdc7d1d5-2e7f-f07f-6ac6-1a3478ef408b,261ef0af-e6b0-6f91-d1f7-e68f87f90867,var-cdc7d1d5,Nike Vomero Premium - US 10,nike-nike-vomero-premium-us-10,230.0,usd,111,True,False
072e5c34-24c1-7e16-c5fe-ce6da923ac0d,261ef0af-e6b0-6f91-d1f7-e68f87f90867,var-072e5c34,Nike Vomero Premium - US 10.5,nike-nike-vomero-premium-us-10.5,230.0,usd,100,True,False
3e56a276-eca2-4d67-63f1-117998cfefcf,261ef0af-e6b0-6f91-d1f7-e68f87f90867,var-3e56a276,Nike Vomero Premium - US 11,nike-nike-vomero-premium-us-11,230.0,usd,42,True,False
05096311-ea21-ea52-4ec5-e6faec471d1e,261ef0af-e6b0-6f91-d1f7-e68f87f90867,var-05096311,Nike Vomero Premium - US 12,nike-nike-vomero-premium-us-12,235.0,usd,15,True,False
445ee2b1-859c-751b-ece2-7fabc73fa1e5,793a6816-8c60-a447-015d-bfb2ab0fcbda,var-445ee2b1,Nike Vomero 18 - US 7,nike-nike-vomero-18-us-7,160.0,usd,56,True,False
c3ac6bd2-6311-8f3c-54ab-9736e1fe64d7,793a6816-8c60-a447-015d-bfb2ab0fcbda,var-c3ac6bd2,Nike Vomero 18 - US 7.5,nike-nike-vomero-18-us-7.5,155.0,usd,54,True,False
9f69c7f9-5e28-503d-6ab1-b2a1a9c77842,793a6816-8c60-a447-015d-bfb2ab0fcbda,var-9f69c7f9,Nike Vomero 18 - US 8,nike-nike-vomero-18-us-8,165.0,usd,147,True,False
d6302e84-f85f-02ce-44bc-845c26aecdf6,793a6816-8c60-a447-015d-bfb2ab0fcbda,var-d6302e84,Nike Vomero 18 - US 8.5,nike-nike-vomero-18-us-8.5,160.0,usd,136,True,False
165050b2-8858-c3fe-1e74-012ae5af6dd5,793a6816-8c60-a447-015d-bfb2ab0fcbda,var-165050b2,Nike Vomero 18 - US 9,nike-nike-vomero-18-us-9,165.0,usd,61,True,False
6c6331f9-d0b2-545d-9ed2-6030687e19e2,793a6816-8c60-a447-015d-bfb2ab0fcbda,var-6c6331f9,Nike Vomero 18 - US 9.5,nike-nike-vomero-18-us-9.5,160.0,usd,121,True,False
7639ca1d-6b5a-a195-c961-0e0fa7923078,793a6816-8c60-a447-015d-bfb2ab0fcbda,var-7639ca1d,Nike Vomero 18 - US 10,nike-nike-vomero-18-us-10,165.0,usd,103,True,False
875977f4-48cf-168c-a8a5-0b7782c1fbff,793a6816-8c60-a447-015d-bfb2ab0fcbda,var-875977f4,Nike Vomero 18 - US 10.5,nike-nike-vomero-18-us-10.5,155.0,usd,95,True,False
81efbadc-dea0-cd30-9dc9-d36840c193cc,793a6816-8c60-a447-015d-bfb2ab0fcbda,var-81efbadc,Nike Vomero 18 - US 11,nike-nike-vomero-18-us-11,165.0,usd,69,True,False
043ee55e-5254-4c22-ad9c-0402ac069e97,793a6816-8c60-a447-015d-bfb2ab0fcbda,var-043ee55e,Nike Vomero 18 - US 12,nike-nike-vomero-18-us-12,155.0,usd,34,True,False
4d2bc6b7-2c6f-3155-7f30-394917650b4d,932619cb-7e2d-76e8-71ad-12d45850d7ca,var-4d2bc6b7,Nike Ava X - US 7,nike-nike-ava-x-us-7,130.0,usd,118,True,False
ede7d606-cd2a-93fb-fe5a-3cd7a9c6dbdf,932619cb-7e2d-76e8-71ad-12d45850d7ca,var-ede7d606,Nike Ava X - US 7.5,nike-nike-ava-x-us-7.5,125.0,usd,73,True,False
52974a56-36c2-ffd2-33ba-e96fc3a7976d,932619cb-7e2d-76e8-71ad-12d45850d7ca,var-52974a56,Nike Ava X - US 8,nike-nike-ava-x-us-8,135.0,usd,25,True,False
eda8b213-8774-b235-b053-ff6d8e7c5a1c,932619cb-7e2d-76e8-71ad-12d45850d7ca,var-eda8b213,Nike Ava X - US 8.5,nike-nike-ava-x-us-8.5,135.0,usd,114,True,False
f3985b89-f30d-f9e2-10a3-b06b740e5c1e,932619cb-7e2d-76e8-71ad-12d45850d7ca,var-f3985b89,Nike Ava X - US 9,nike-nike-ava-x-us-9,130.0,usd,47,True,False
ead63607-bf49-b238-8368-dd062f8380b7,932619cb-7e2d-76e8-71ad-12d45850d7ca,var-ead63607,Nike Ava X - US 9.5,nike-nike-ava-x-us-9.5,135.0,usd,47,True,False
