id,product_hash,category_id,name,slug,description,price,available_item_count,metadata_json
261ef0af-e6b0-6f91-d1f7-e68f87f90867,a7d4189662f6d811cd6264502459ae618660f7e39664d813e7e88cb0c142ea14,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Vomero Premium,nike-nike-vomero-premium,Nike Vomero Premium by Nike.,230.0,498,{}
793a6816-8c60-a447-015d-bfb2ab0fcbda,b00991dd66978ce59a0f73ba47978491626f16e05368d741c7c8772de233e7be,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Vomero 18,nike-nike-vomero-18,Nike Vomero 18 by Nike.,155.0,139,{}
932619cb-7e2d-76e8-71ad-12d45850d7ca,b1283c4db6460a59da9868677f25dbaad011536a323b31da261740b6a7a9cf06,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Ava X,nike-nike-ava-x,Nike Ava X by Nike.,125.0,141,{}
79ead93f-9706-8f41-6378-be99e0df76ff,ec6e3aad53f0cdd731c202c05a4ce8dc1b47fb5581ebef2a2638650a61b2e534,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Air VaporMax Plus,nike-nike-air-vapormax-plus,Nike Air VaporMax Plus by Nike.,220.0,198,{}
c467cfa3-8323-07f8-bd81-db2c81cf7516,44c84242e54ed5e222bd10623718cf002162cd495c28ac31a61e325a86f417df,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Phantom 6 Low Elite,nike-nike-phantom-6-low-elite,Nike Phantom 6 Low Elite by Nike.,260.0,446,{}
1097d8a7-4eae-5f0d-534c-a6de7c0d1609,fce9a3d38a6f6ab2187e996614f9d97bebbdb4a4f3ba915c131eaccda5640a99,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Phantom 6 High Academy,nike-nike-phantom-6-high-academy,Nike Phantom 6 High Academy by Nike.,100.0,307,{}
0e0dd506-420c-3ee3-cfd5-894f8c276224,13ab332e14fc32db4c23e1e16df8f3f71122a977b12eebc5d6da1c946c15fb69,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Air Max 2017,nike-nike-air-max-2017,Nike Air Max 2017 by Nike.,131.97,371,{}
7fa3ca54-f75b-cdf8-65c4-f0261445ae0c,b4befaee8fcdcd8da4890b025b116ab15cb17ce4eea8209ab1c3c54c80b1a6c7,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Air Max Dn8,nike-nike-air-max-dn8,Nike Air Max Dn8 by Nike.,160.97,465,{}
a616dd2c-17d4-355c-0133-f4b69b065dda,a275ad6f7d7eb3b17fc823bc30854e1786be4b731bbf867d0948b84abf57ef87,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Ava Rover Premium,nike-nike-ava-rover-premium,Nike Ava Rover Premium by Nike.,155.0,378,{}
d20c502e-def4-3e48-4a61-9f439156ce50,36a9654a5dd939d8cd687137956c2162c00ba4ca8913f72c8655d78e67619f26,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Air Force 1 '07 LX Vibram,nike-nike-air-force-1-07-lx-vibram,Nike Air Force 1 '07 LX Vibram by Nike.,140.0,182,{}
10d2208b-bdeb-08f4-4e81-71a64561c6f6,aee62210f7963dc706420aa0fb775853f70c55927af5eb0050f58900e7d02114,d899adcc-56d6-39e0-c677-2e261736a4e8,ACG Zegama Hike,nike-acg-zegama-hike,ACG Zegama Hike by Nike.,190.0,110,{}
5f55bc28-ca6c-e781-f7b7-a0a8e1978474,b9f067d42206907c0c624d49e923d445cbfd1fef40d0f845060984348cb1049f,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike ACG Ultrafly Trail,nike-nike-acg-ultrafly-trail,Nike ACG Ultrafly Trail by Nike.,260.0,481,{}
afcc2081-6b91-08be-0a22-aef72215ed2d,85d273e483b1be56a9896e59f2b4998cedf5d273449c749f74628e4ce90c15e0,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Air Force 1 '07 Edge,nike-nike-air-force-1-07-edge,Nike Air Force 1 '07 Edge by Nike.,125.0,77,{}
ce12b0bb-a669-b449-3784-297481bdd255,7c727a0af4d3f175267128507ea9c0b63f6953843cd5514ba023902bf3faeab4,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Air Force 1 Mid '07,nike-nike-air-force-1-mid-07,Nike Air Force 1 Mid '07 by Nike.,125.0,323,{}
ba4116d4-e465-2431-5da2-3de1b4f62b18,c2d5062b66486aa8775560a4f231bf08aca25608f384b81293b38d875a2bc86f,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike P-6000 SE,nike-nike-p-6000-se,Nike P-6000 SE by Nike.,125.0,252,{}
e09d2829-fa4e-95cb-1fd4-330d2510b0ae,bc4a5291655b6acc0ca39d11d14adad017b86a296fba22955377cfde3773d754,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Pegasus Premium,nike-nike-pegasus-premium,Nike Pegasus Premium by Nike.,176.97,102,{}
ea95158b-f426-6455-484e-de9d25b81081,66138fafe1bbe60b4e1d3c0167438eb82e85a9dd9e22457210a29d95a2b4559c,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Zoom Fly 6,nike-nike-zoom-fly-6,Nike Zoom Fly 6 by Nike.,180.0,61,{}
14d06adb-97d0-6a79-2685-83f4aa832cf4,419b76c5383362e50a77de7dc631994b6edbd0aa37eb83469b624da55a55857c,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Tennis Classic,nike-nike-tennis-classic,Nike Tennis Classic by Nike.,95.0,89,{}
9212db24-d424-8f04-6f94-fc130bb4c0f1,add9d60e866d933f9cfc568d45259d80ecc2ce6ae533bfb1f66e82be833b82f2,d899adcc-56d6-39e0-c677-2e261736a4e8,Tennis Classic CS,nike-tennis-classic-cs,Tennis Classic CS by Nike.,95.0,193,{}
217911c3-6064-35bd-20b6-0645ae2291fb,7d37b76e51ec2ee47ab0e900f2308b1412c915fc5209c1ac309028f1ce047358,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Vomero Plus,nike-nike-vomero-plus,Nike Vomero Plus by Nike.,180.0,118,{}
a47cb196-3870-d7e9-bd2c-12e51f500fd2,c7bb39a5a7c862a04d415019b0fbbdc045b4215960ba6d8b23bf71f74d3b2e4a,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Structure Plus,nike-nike-structure-plus,Nike Structure Plus by Nike.,170.0,473,{}
860fb644-ad49-d8b2-503e-51780f781547,2c9ef97fa35cde9e7dddc66a21a23e3a3b1976492f1b76630b98beb5de2442b6,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Air Max Ishod,nike-nike-air-max-ishod,Nike Air Max Ishod by Nike.,115.0,114,{}
24f8505b-439d-cb55-40b4-ecee53e31d17,6eef4b2b70cb10af2a480eec2f33994bca212a73cfbc1b79868fe164942deae1,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike SB React Leo,nike-nike-sb-react-leo,Nike SB React Leo by Nike.,100.0,214,{}
7a600487-4028-1fe1-10c0-9c7ad66de1d0,cab9f7d5033a33a33bf51bf64ce7c24fd91ce9c768b042f743a9006202a2acdc,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike NEXT% TOUR 3,nike-nike-next-tour-3,Nike NEXT% TOUR 3 by Nike.,200.0,284,{}
b3568b2a-247c-b63a-eeac-721613c5d6d9,67de08665416225fcadf6fe5a931f9f2a87212b81129b47e470e24f7ca7bc6bb,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Victory Tour 4,nike-nike-victory-tour-4,Nike Victory Tour 4 by Nike.,200.0,425,{}
8733f964-99c6-5ec1-dda7-fc84ea56ac27,3b190a90232da05453da8b2741e33ac73994aac0bb5cb92793d1422b957adece,d899adcc-56d6-39e0-c677-2e261736a4e8,Jordan 6 Rings,nike-jordan-6-rings,Jordan 6 Rings by Nike.,131.97,263,{}
c605f5fb-d3d7-d141-17aa-d2bb422d4752,5078dc1698b9193df08b69c12025b1acae2eef941ad3397b8b15e4003c86a518,d899adcc-56d6-39e0-c677-2e261736a4e8,"Air Jordan 4 ""Toro""",nike-air-jordan-4-toro,"Air Jordan 4 ""Toro"" by Nike.",220.0,230,{}
fd026efe-d47f-7299-a210-55a4c65c4e5b,49e3d4d6d73d83aab1ea88660e3de05f4c984c8d1a04b75c3d717fb78f8fc867,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Air Force 1 Low Retro,nike-nike-air-force-1-low-retro,Nike Air Force 1 Low Retro by Nike.,125.0,65,{}
24b45acf-9a94-543f-a54b-b564a16002ba,eb1ca691368b15caf23f01caf581518100e3a1ab25893425bf2fe9b64149cedd,d899adcc-56d6-39e0-c677-2e261736a4e8,"Air Max 1 ""Royals""",nike-air-max-1-royals,"Air Max 1 ""Royals"" by Nike.",150.0,367,{}
1edec31d-53ed-7dcf-14ee-0a6c3353b544,8101cb3bd3cf9ece814fa2f2fe0d97a9b92d8a4fb493cd1bc736b3338ba2585e,d899adcc-56d6-39e0-c677-2e261736a4e8,Jordan Sixty Plus Low,nike-jordan-sixty-plus-low,Jordan Sixty Plus Low by Nike.,160.0,368,{}
bb9d36c1-c143-8c32-83a1-03924c609a4a,91d0512be490b1ab634a8c34ef108faedc116a51b93af922a498daa70ffa4bd8,d899adcc-56d6-39e0-c677-2e261736a4e8,Jordan Son of Mars Low,nike-jordan-son-of-mars-low,Jordan Son of Mars Low by Nike.,165.0,265,{}
153540ec-54cd-2403-c2ba-e8c94c05d66b,a121ec14caf9d386c7f7e53112c9a2104276ee8b422498ca5d2a8584f9ae30f3,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Free Metcon 7,nike-nike-free-metcon-7,Nike Free Metcon 7 by Nike.,125.0,193,{}
10da24aa-81ac-565e-893f-5553c7ef84b5,8459af3dd39caf00cbd77938515bd822a3207bfb1340686232215dd51df8a165,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Metcon 10,nike-nike-metcon-10,Nike Metcon 10 by Nike.,124.97,67,{}
d5e4f061-d895-bfdf-7971-bc0d87cdb4e4,4936a46843d1ea9b59999f364b77abc01bd8eb0a27bdce8fcb0a90b978df9209,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Air Max Plus OG Premium,nike-nike-air-max-plus-og-premium,Nike Air Max Plus OG Premium by Nike.,190.0,40,{}
455c6b0c-3606-9d78-f60c-638fe714daac,2ddee3cd6716adfe4f9992cc9f0f5b65ff80af9b4da021e4dcc77f09860be7b6,d899adcc-56d6-39e0-c677-2e261736a4e8,Jordan 1 Low TD,nike-jordan-1-low-td,Jordan 1 Low TD by Nike.,145.0,297,{}
e425a75b-2e5e-58c8-2297-8d52f262adad,35feaca55f1844404c474694bf82e3a24d55f77a5d5454bf8140ef9b485eaa56,d899adcc-56d6-39e0-c677-2e261736a4e8,Jordan 1 Mid TD,nike-jordan-1-mid-td,Jordan 1 Mid TD by Nike.,155.0,490,{}
a49890c5-7321-637b-9f68-697d3ba8d9d2,b49735c35d699c2f3fb186ae34b8f98c835b9a425d7be460f0d63f14f3079524,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike ReactX Rejuven8,nike-nike-reactx-rejuven8,Nike ReactX Rejuven8 by Nike.,75.0,327,{}
a5190833-8d34-60c3-910d-d239d25832a2,ec783eb6534dfebe362e792322b333cc95587be3b24564181d104e2d35c1d087,d899adcc-56d6-39e0-c677-2e261736a4e8,Nike Calm 2.0,nike-nike-calm-20,Nike Calm 2.0 by Nike.,55.0,324,{}
088789cc-f55a-e221-215f-e5e3b4828010,c2011375e313123a930aed95d1921012ff3bbfe76433bdf34b58d154ffcf11be,b5c6d69e-5753-a4e7-9f48-2e90597b98cf,Nike Zoom Vomero 5,nike-nike-zoom-vomero-5,Nike Zoom Vomero 5 by Nike.,170.0,25,{}
6ac86478-9eb7-e382-fca6-17dcd1947dfc,2d9769790c89b049ff3b5a841b124426ca0ebb5467dbb1b96214531edaee8fc4,b5c6d69e-5753-a4e7-9f48-2e90597b98cf,Nike Shox Z,nike-nike-shox-z,Nike Shox Z by Nike.,135.0,397,{}
