id,product_id,image_url,rank
99f55fe0-dedd-0e85-ab82-9c7995e90a6d,3034d5ff-3d80-7260-ad3c-0e6ba2d6e51f,"http://underarmour.scene7.com/is/image/Underarmour/6000074-001_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
f6243842-8461-351e-e1c4-1b8b7f8b1959,e9050d8f-636b-a349-bf8f-7a09b44b4ca8,"http://underarmour.scene7.com/is/image/Underarmour/6000840-002_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
8a1606b6-c3d8-73cb-08cf-f54a7264b92e,fed6b2af-800f-668b-bb37-ecd7fb3fd710,"http://underarmour.scene7.com/is/image/Underarmour/3026727-011_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
4e9edebb-f0d1-4bf8-2b12-2947c3f63682,8330c94a-3f94-c11d-331b-388bc5dfaa37,"http://underarmour.scene7.com/is/image/Underarmour/3027383-001_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
a354911f-d383-99eb-ac92-7ca2f2337ee4,9cec81b1-333e-ef39-00f4-be5562b23f6f,"http://underarmour.scene7.com/is/image/Underarmour/3027646-600_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
a82addaf-5e70-35a5-98bb-5dc5b7acb9ee,6ba304ba-71d4-818f-d21d-e4a275edc211,"http://underarmour.scene7.com/is/image/Underarmour/6009366-003_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
4b1afbd3-7f50-c0f1-0f78-c9b06d7d6602,4f0ab3fa-88a7-a6fa-2666-6961ba30beb4,"http://underarmour.scene7.com/is/image/Underarmour/6011642-002_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
353eeaa0-24cc-a605-e7c2-9c975d602dd0,95f3a9ae-1af5-6c0f-c4fd-307a36020992,"http://underarmour.scene7.com/is/image/Underarmour/SS26_Q1_FTBL_BeachBlitz_Disruptor_1600x2000?rp=standard-0pad|pdp&qlt=85&bgc=f0f0f0&wid=800&hei=1000&op_usm=1.75,0.3,2,0",0
66f55cae-9b51-6e4d-50d4-c1817d9f6b57,ca682346-2d2f-fc4a-ccf6-3663e6cd3046,"http://underarmour.scene7.com/is/image/Underarmour/6007316-069_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
b3ae634c-6ef7-1ea1-7a78-4601c00bc6a7,11765434-6820-2f7b-c701-80e94130de08,"http://underarmour.scene7.com/is/image/Underarmour/6010459-011_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
d723afd5-c16c-e582-e9ff-6f13716257bd,5f513eab-0688-1f4e-5aa4-5526fa91fd99,"http://underarmour.scene7.com/is/image/Underarmour/6010212-001_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
292293cf-aa1a-3beb-c17b-1513044253df,89c135d8-27ae-eb45-1e90-3549723cfaa7,"http://underarmour.scene7.com/is/image/Underarmour/6016525-001_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
64320c55-d8cd-1d64-785c-3712731686cf,1514d6e8-737c-5881-cd13-d941b3996a56,"http://underarmour.scene7.com/is/image/Underarmour/3027679-001_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
3f8f7fdb-4370-6c90-e0fe-9c277259dd8f,21f21541-8a98-7dbc-97b9-8359c93905f3,"http://underarmour.scene7.com/is/image/Underarmour/3028254-011_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
7b439f6a-850a-189d-2cad-d720e8bcf560,20497217-c84f-66ee-b5f8-c0c01068e195,"http://underarmour.scene7.com/is/image/Underarmour/6007184-069_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
0cfd5cc5-0750-d648-570e-b860dcf74650,5c57225d-017e-94a0-c21d-833a67b95405,"http://underarmour.scene7.com/is/image/Underarmour/6006718-100_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
099c337e-2e00-5cde-90f1-0084e6e98074,3c2ddce0-7df7-a635-1ab5-7da346693b50,"http://underarmour.scene7.com/is/image/Underarmour/6006273-100_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
477c689a-fe30-93c9-c9bb-d5cc54183d08,5ea72b5b-0501-05f6-cc7d-69fcce6f5546,"http://underarmour.scene7.com/is/image/Underarmour/6007142-101_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
b89ccb24-4951-38bf-841b-39ff9b49eb81,0695fa83-8541-bbae-178b-fc95ebe4fa65,"http://underarmour.scene7.com/is/image/Underarmour/6006724-101_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
cb0f1d2a-51c6-5940-e866-a60b71c9c721,e67d7332-9d7d-52fc-6e2b-9bd2fcb90570,"http://underarmour.scene7.com/is/image/Underarmour/3026500-323_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
71092c36-f7d5-e788-934b-6008b09010f6,541d23ae-c84a-ff7b-89bd-51f6748624f8,"http://underarmour.scene7.com/is/image/Underarmour/6000760-002_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
ef35a962-3e3d-3d79-98c0-823cf4b0ede6,bb98f49f-8d0d-5d87-a3c3-11a0a2ac2c3f,"http://underarmour.scene7.com/is/image/Underarmour/6005798-101_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
a62ed539-a5d2-9908-d43d-3d9c50bd61e6,3ad811f8-93a5-3d84-58bb-3a5a096b0b4f,"http://underarmour.scene7.com/is/image/Underarmour/3028724-001_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
ca05305d-4445-089e-f3cb-4def3215f280,fca9fae8-2e1c-e6f8-578b-7d2c1cf59aca,"http://underarmour.scene7.com/is/image/Underarmour/6009217-001_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
12e26059-0c5d-8ee7-402d-03475ac6d8ef,dac1a213-10e8-6eda-ee1b-38d922139c3e,"http://underarmour.scene7.com/is/image/Underarmour/6009108-106_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
ffac4af3-9c2d-2799-3348-88e7f28a74b5,c08100af-9f45-f233-5599-46988d63c251,"http://underarmour.scene7.com/is/image/Underarmour/3028262-464_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
70b1f649-e0d1-c9d6-73d0-6ea3bdb6609e,d60c924f-4411-16ad-fecf-15535f78bba1,"http://underarmour.scene7.com/is/image/Underarmour/6020317-001_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
1519846a-6c5d-4fdc-29fa-26b2d4708baf,b8cb3341-9aee-37e7-4771-a11462bfd563,"http://underarmour.scene7.com/is/image/Underarmour/3028261-348_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
6fbc8d95-068c-d813-6ce9-ff63f3b2f86b,8cdee5cd-69a5-95df-d418-66e4afa80339,"http://underarmour.scene7.com/is/image/Underarmour/6006720-101_DEFAULT?rp=standard-30pad|grid&qlt=85&bgc=f0f0f0&wid=400&hei=500&size=360,460&op_usm=1.75,0.3,2,0",0
