id,product_hash,category_id,name,slug,description,price,available_item_count,metadata_json
b1d89802-11de-b1fd-0359-c9f1c0695814,45813611d1ae137a5c3780c4cd65418c7ef6716283725b9d87a4ab67c0f0adea,1252f99a-17aa-245e-71db-d4e0f6ba7ebc,Curry Sauce (Mild),muji-curry-sauce-mild,Japanese-style mild curry sauce pouch.,580,122,{}
278d781f-e7cf-36a2-d5d5-dfd6b546131d,4952763a38dcf7720f9ea556bc1c21a7cf6957591bf5090328dab8c84ab30b7a,1252f99a-17aa-245e-71db-d4e0f6ba7ebc,Green Tea Bags (30pk),muji-green-tea-bags-30pk,Premium Japanese green tea bags.,480,71,{}
81889d1d-2439-ca0d-e44b-e08bbefd9d78,d59a85930ef8e71580a81a3fa09d7f1f19ae339bc2a24f0ad758664ac66b96e8,1252f99a-17aa-245e-71db-d4e0f6ba7ebc,Dried Mango Slices,muji-dried-mango-slices,Naturally sweet dried mango without added sugar.,380,77,{}
f0605520-8806-5fb7-93d0-7ee93d90ec3d,f5de807f3a2ff02d80bf016682a08304393d32bedb48804a9c2d2271becf7066,1252f99a-17aa-245e-71db-d4e0f6ba7ebc,Instant Miso Soup Pack,muji-instant-miso-soup-pack,Assorted instant miso soup sachets.,420,191,{}
0c88029c-249b-4eaa-d499-b24fffbe9299,26bcb0bfd52db5a0e6911fdad0b9c71dee2898694733a422f8981ab47786635c,1252f99a-17aa-245e-71db-d4e0f6ba7ebc,Basil Pesto Sauce,muji-basil-pesto-sauce,Fresh basil pesto made with olive oil.,680,86,{}
0f5b4314-2e0e-e4e7-fc3f-140d922879d3,1245e65ef979097b1aac2b7bbbca040dac3b540dc18601e63c941404161f0c97,5b0fe14d-a38d-cb8f-bcea-c81aee94ed66,Oak Dining Table,muji-oak-dining-table,"Solid oak dining table, seats 4.",49800,119,{}
c2f78846-6c32-b31a-39c1-8ff907fe30b5,a3bfec067f5116b9f4648331f15d9c665275323a293dda84cf37f39cb003bdee,5b0fe14d-a38d-cb8f-bcea-c81aee94ed66,Beechwood Stool,muji-beechwood-stool,"Simple beechwood stool, stackable.",12900,155,{}
af53ae84-6203-74d0-b5b6-7dc010be3a9e,87467569bdd2b612b590d73ffbc8590e6c31fd3eabdabe411b4e6780436500a5,5b0fe14d-a38d-cb8f-bcea-c81aee94ed66,Steel Shelving Unit,muji-steel-shelving-unit,Adjustable steel shelving for storage.,8900,27,{}
11e51907-8152-999b-3bcd-4173b5aa1595,d2ba2b6357aa00cf17c7e1f0bc0672f9756fad1f7ca189707928ad8018529da5,5b0fe14d-a38d-cb8f-bcea-c81aee94ed66,Cotton Bean Bag,muji-cotton-bean-bag,Comfortable cotton canvas bean bag chair.,15800,21,{}
821373ba-03d0-5c99-235f-7260a7b91b85,d413ebb3c2a2c8fc6ed0a93172817fc412206fcc5b81b25f6cbbaa55719ca7dc,5b0fe14d-a38d-cb8f-bcea-c81aee94ed66,Wall-mounted Shelf,muji-wall-mounted-shelf,Minimal wall-mounted oak shelf.,4980,149,{}
dd99f91a-e82b-cc91-9d39-074ac9a86ca7,43a891702f13fc726011bd59f3b2f83477a2c25fbfd9106bfadc9d4e16e35a19,7a2236fb-2749-eec0-fc08-9ce3d2ee1c9d,Gel Ink Pen Set (0.5mm),muji-gel-ink-pen-set-05mm,Smooth gel ink pens in 6 colors.,680,13,{}
884439ca-1878-9399-b20e-cc8995fadc48,51f7a4d3f1ed535cb57d70ebc3a0d4a2a48da459ef2a2d21c7119dc6c991f5a8,7a2236fb-2749-eec0-fc08-9ce3d2ee1c9d,PP Notebook A5,muji-pp-notebook-a5,Polypropylene cover notebook with ruled pages.,380,116,{}
89793526-9d86-0812-dc1f-2b8027ad9693,2dadf160fb715e72480c09e91c7ba5bebe613c271d4a8b1b28ea38297d3c42e2,7a2236fb-2749-eec0-fc08-9ce3d2ee1c9d,Aluminum Ruler 15cm,muji-aluminum-ruler-15cm,Precision-etched aluminum ruler.,280,183,{}
3673e329-1b2a-a9f6-c586-867ed0540b91,c418c6c55c13d8cb762a07692cd16e738d8fc5aac9af1e5d9438b3d0d7752b99,7a2236fb-2749-eec0-fc08-9ce3d2ee1c9d,Kraft Paper Notebook B5,muji-kraft-paper-notebook-b5,Recycled kraft paper cover notebook.,580,39,{}
338980a8-1115-f299-0f1a-37ff939d02e1,d0b07f7d73f0ffb4fb33e6c026ef73f0ea430886c6a055a9af51b4a6921f7279,7a2236fb-2749-eec0-fc08-9ce3d2ee1c9d,Highlighter Set (5 colors),muji-highlighter-set-5-colors,Double-ended highlighters in pastel colors.,480,115,{}
